0315;0220
Bounds;359.308323;61.016137;359.923906;61.472050
Aperture;12;1;3
Background photometric window
DATE_OBS     ;NAME                     ;FILTER;CATRA     ;CATDEC    ;IMGRA     ;IMGDEC    ;IMGX    ;IMGY    ;R1mag ;BKGROUND;BGSTDDEV;BGRJCT;PSF_A    ;PSF_SIGMAX;PSF_SIGMAY;PSF_THETA;PSF_MAD     ;FLUX12   ;SNR12   ;FLAG
2457266.79609;USNO 1514-0373623        ;V     ;359.887656; 61.424750;359.891591; 61.427282; 181.800; 921.500;14.040;2606.882;53.27213;0.4940;0.0101200;0.71718745;0.41378674; 1.383441;2.53645E-002;1223.9937; 2.15639;0008
2457266.79609;USNO 1512-0377641        ;V     ;359.753817; 61.206812;359.753203; 61.206647; 880.577; 720.613;14.050;2640.863;53.27213;0.4940;0.0018148;8.13340092;5.98041001;28.316201;1.32896E-001;11963.273;20.73372;0001
2457266.79609;USNO 1510-0375723        ;V     ;359.569225; 61.030184;359.568837; 61.030302;1439.770; 445.169;14.050;2629.022;53.27213;0.4940;0.0017298;7.78335204;6.37635748;17.806206;1.69502E-001;12805.731;22.16576;0000
2457266.79609;USNO 1514-0371930        ;V     ;359.312131; 61.460434;359.312275; 61.460608;  84.225;  46.461;14.050;2589.330;53.27213;0.4940;0.0021521;6.70606274;6.23480498;94.328336;1.18672E-001;14058.805;24.28919;0000
2457266.79609;USNO 1511-0378732        ;V     ;359.660143; 61.165152;359.660067; 61.165399;1012.200; 580.339;14.060;2652.190;53.27213;0.4940;0.0010664;8.97455238;4.83513325;23.970512;2.73717E-001;7188.0243;12.54798;0001
2457266.79609;USNO 1512-0376987        ;V     ;359.565417; 61.230406;359.565354; 61.230420; 808.287; 434.388;14.080;2652.632;53.27213;0.4940;0.0032511;6.87196600;5.34142657;10.459010;8.28840E-002;17198.422;29.57520;0000
2457266.79609;USNO 1514-0373009        ;V     ;359.678562; 61.443656;359.678682; 61.443560; 134.124; 599.567;14.080;2649.331;53.27213;0.4940;0.0078006;7.92041136;6.45191462; 0.220926;4.79320E-002;56215.866;91.53480;0001
2457266.79609;USNO 1512-0377025        ;V     ;359.575304; 61.210185;359.574898; 61.208808; 876.368; 449.485;14.090;2681.187;53.27213;0.4940;0.0030884;5.66156085;4.35350583;46.046622;1.23682E-001;19865.906;34.02838;0003
2457266.79609;USNO 1511-0378456        ;V     ;359.577937; 61.153909;359.577539; 61.154113;1048.942; 455.024;14.090;2652.387;53.27213;0.4940;0.0023274;6.34300852;5.21525206;14.914092;1.21773E-001;12674.897;21.94360;0000
2457266.79609;USNO 1512-0376414        ;V     ;359.364533; 61.261040;359.364515; 61.261168; 713.262; 128.744;14.110;2644.887;53.27213;0.4940;0.0021472;7.45081494;5.00928491; 6.271356;1.21344E-001;12260.866;21.23999;0003
2457266.79609;USNO 1512-0376653        ;V     ;359.455578; 61.299003;359.454286; 61.303178; 579.904; 264.067;14.110;2664.332;53.27213;0.4940;0.0274588;7.18469519;5.49700880;10.727489;2.21598E-002;164982.29;236.6706;0001
2457266.79609;USNO 1512-0377293        ;V     ;359.651127; 61.254497;359.650375; 61.254255; 731.934; 562.796;14.110;2654.513;53.27213;0.4940;0.0008212;11.4435707;8.48609566;92.665477;3.45775E-001;6943.8192;12.12619;0003
2457266.79609;USNO 1513-0378526        ;V     ;359.839131; 61.393187;359.839586; 61.393115; 290.617; 844.380;14.110;2630.168;53.27213;0.4940;0.0016264;7.32843744;5.92799030;165.64554;1.66710E-001;10330.435;17.94789;0000
2457266.79609;USNO 1514-0373700        ;V     ;359.916637; 61.449356;359.916913; 61.449199; 112.128; 958.754;14.110;2603.251;53.27213;0.4940;0.0023864;6.53967509;5.84076206;147.24465;1.28639E-001;15452.138;26.64109;0001
2457266.79609;USNO 1511-0378485        ;V     ;359.587575; 61.175806;359.587214; 61.175880; 980.126; 469.140;14.120;2651.802;53.27213;0.4940;0.0035173;6.64578455;5.38041510;19.026026;7.49542E-002;19067.925;32.69982;0000
2457266.79609;USNO 1513-0377110        ;V     ;359.315426; 61.311228;359.315462; 61.311447; 554.938;  53.534;14.120;2639.648;53.27213;0.4940;0.0035863;8.50067270;5.68170712;20.323231;7.92094E-002;24779.943;42.14293;0001
2457266.79609;USNO 1512-0376789        ;V     ;359.500750; 61.239664;359.501139; 61.239640; 779.935; 336.614;14.140;2646.475;53.27213;0.4940;0.0024919;5.87953839;5.41490376;60.555765;1.21589E-001;17082.007;29.38007;0003
2457266.79609;USNO 1512-0377470        ;V     ;359.703467; 61.249537;359.702985; 61.249705; 745.510; 642.809;14.140;2638.415;53.27213;0.4940;0.0037157;6.86803043;5.76047827;22.152954;7.01639E-002;21798.614;37.23350;0000
2457266.79609;USNO 1511-0377823        ;V     ;359.361712; 61.186748;359.361498; 61.186883; 947.715; 125.460;14.140;2640.132;53.27213;0.4940;0.0028351;6.92449560;5.30835757;16.988725;8.65388E-002;15572.983;26.84462;0000
2457266.79609;USNO 1511-0378893        ;V     ;359.709359; 61.167067;359.708983; 61.167215;1005.728; 654.737;14.140;2642.051;53.27213;0.4940;0.0078469;6.96459574;5.74454872;22.979968;4.30022E-002;47727.760;78.60333;0000
2457266.79609;USNO 1513-0377336        ;V     ;359.394946; 61.389622;359.395034; 61.389790; 307.107; 172.614;14.140;2645.534;53.27213;0.4940;0.0016586;6.35705868;5.74627201;49.508417;1.40091E-001;9224.9648;16.05407;0001
2457266.79609;USNO 1510-0375772        ;V     ;359.585583; 61.046595;359.580794; 61.046740;1387.744; 462.989;14.140;2649.395;53.27213;0.4940;0.0076075;21.1045738;7.49645651;90.050140;7.83972E-002;78332.438;123.9639;0002
2457266.79609;USNO 1514-0373114        ;V     ;359.715863; 61.466727;359.716180; 61.466706;  60.507; 655.345;14.140;2624.788;53.27213;0.4940;0.0032854;6.89211110;5.88315596;16.446746;8.53962E-002;21339.515;36.47377;0001
2457266.79609;USNO 1512-0377308        ;V     ;359.653937; 61.287578;359.654337; 61.287566; 626.757; 567.760;14.150;2644.626;53.27213;0.4940;0.0021701;16.8755875;7.52426100;122.27462;1.67612E-001;24874.268;42.29758;0001
2457266.79609;USNO 1512-0377797        ;V     ;359.801059; 61.222706;359.800789; 61.222710; 829.064; 792.333;14.150;2658.355;53.27213;0.4940;0.0062322;6.99944952;5.50610606;17.146249;5.28368E-002;36872.373;61.63970;0001
2457266.79609;USNO 1511-0377866        ;V     ;359.382178; 61.118850;359.381756; 61.118953;1161.933; 157.528;14.150;2643.571;53.27213;0.4940;0.0031975;7.13336456;5.24474479;10.564453;8.14367E-002;17503.388;30.08607;0000
2457266.79609;USNO 1511-0379421        ;V     ;359.899756; 61.178162;359.899235; 61.178120; 967.907; 943.851;14.150;2639.726;53.27213;0.4940;0.0022793;7.94319039;5.36210879;18.610362;1.28960E-001;16055.643;27.65680;0002
2457266.79609;USNO 1513-0377133        ;V     ;359.322310; 61.318704;359.321991; 61.318846; 531.545;  63.313;14.150;2640.800;53.27213;0.4940;0.0028145;6.74381406;5.31760762;10.923629;9.45158E-002;14896.343;25.70408;0000
2457266.79609;USNO 1513-0377211        ;V     ;359.346192; 61.309583;359.345569; 61.309940; 559.484;  99.179;14.150;2643.662;53.27213;0.4940;0.0026361;7.10832475;5.53648222; 9.055378;9.29137E-002;15329.496;26.43446;0001
2457266.79609;USNO 1513-0378127        ;V     ;359.679848; 61.390450;359.679658; 61.390546; 301.408; 602.778;14.150;2637.693;53.27213;0.4940;0.0020738;7.79539869;5.51057090;20.156889;1.18230E-001;13591.253;23.49781;0000
2457266.79609;USNO 1511-0379033        ;V     ;359.748900; 61.173848;359.748464; 61.173981; 983.739; 714.588;14.160;2644.457;53.27213;0.4940;0.0018484;6.69175009;5.51090880;15.836949;1.31813E-001;10280.080;17.86176;0000
2457266.79609;USNO 1513-0378126        ;V     ;359.679731; 61.343203;359.680380; 61.343327; 450.408; 605.419;14.160;2642.927;53.27213;0.4940;0.0013818;5.19727385;4.46347492;40.966420;1.86138E-001;5436.4767; 9.51577;0008
2457266.79609;USNO 1514-0372027        ;V     ;359.340098; 61.418295;359.340418; 61.418333; 217.448;  89.595;14.160;2611.936;53.27213;0.4940;0.0017085;8.68119449;6.28560687;10.799736;1.44593E-001;12588.515;21.79687;0000
2457266.79609;USNO 1511-0377724        ;V     ;359.323552; 61.132921;359.323255; 61.133231;1117.308;  68.119;14.170;2633.122;53.27213;0.4940;0.0067468;7.24091146;5.66238176; 7.340172;4.54564E-002;41429.035;68.82030;0000
2457266.79609;USNO 1511-0377727        ;V     ;359.324620; 61.102664;359.324300; 61.102683;1213.706;  70.188;14.170;2626.918;53.27213;0.4940;0.0051057;7.30463668;5.55531639;171.74280;5.97611E-002;31235.842;52.63327;0000
2457266.79609;USNO 1512-0376894        ;V     ;359.532039; 61.291414;359.532183; 61.291386; 616.289; 382.433;14.180;2631.826;53.27213;0.4940;0.0010527;9.86960350;5.69609580;15.469656;2.32122E-001;7060.5063;12.32777;0000
2457266.79609;USNO 1513-0377120        ;V     ;359.317558; 61.314493;359.315462; 61.311447; 554.938;  53.534;14.180;2639.648;53.27213;0.4940;0.0035863;8.50067270;5.68170712;20.323231;7.92094E-002;24779.943;42.14293;0001
2457266.79609;USNO 1512-0376334        ;V     ;359.329289; 61.226417;359.328919; 61.226592; 822.635;  75.269;14.190;2644.312;53.27213;0.4940;0.0023003;6.43048279;5.34093027;179.25390;1.25642E-001;12671.499;21.93783;0000
2457266.79609;USNO 1512-0377253        ;V     ;359.638495; 61.211481;359.641457; 61.209630; 872.887; 550.641;14.190;2693.757;53.27213;0.4940;0.0034804;5.62379715;4.93396029;32.756321;8.82162E-002;16843.407;28.97992;0001
2457266.79609;USNO 1511-0378763        ;V     ;359.668562; 61.114939;359.667768; 61.115006;1171.115; 593.684;14.190;2639.929;53.27213;0.4940;0.0010161;8.21853848;6.69499496;158.12779;2.50977E-001;7178.8329;12.53211;0000
2457266.79609;USNO 1513-0378268        ;V     ;359.735759; 61.395209;359.735137; 61.395039; 286.367; 686.467;14.190;2652.301;53.27213;0.4940;0.0111383;7.13334612;5.90346515;19.276194;4.25990E-002;73848.541;117.5297;0001
2457266.79609;USNO 1514-0372662        ;V     ;359.563628; 61.463062;359.563909; 61.463000;  74.330; 425.867;14.200;2628.583;53.27213;0.4940;0.0032118;7.50618191;6.13783170;32.634728;8.41317E-002;20995.704;35.90416;0000
2457266.79609;USNO 1511-0378119        ;V     ;359.471784; 61.158434;359.471400; 61.158710;1035.646; 293.289;14.210;2640.677;53.27213;0.4940;0.0022427;6.07596306;5.12591792;178.68816;1.13972E-001;12019.735;20.82981;0000
2457266.79609;USNO 1513-0377260        ;V     ;359.363346; 61.367287;359.363218; 61.367242; 378.520; 124.919;14.210;2649.946;53.27213;0.4940;0.0022356;7.10284345;5.60081157;175.49901;1.11474E-001;12949.636;22.41002;0000
2457266.79609;USNO 1512-0377483        ;V     ;359.707534; 61.201309;359.715427; 61.201784; 896.539; 663.353;14.220;2646.756;53.27213;0.4940;0.0036544;10.7781872;1.73287224;106.46267;8.34223E-002;10367.959;18.01206;0001
2457266.79609;USNO 1511-0378434        ;V     ;359.571087; 61.109697;359.573166; 61.113389;1177.513; 449.490;14.220;2642.379;53.27213;0.4940;0.0580779;0.40575233;0.25330904;54.527128;4.18083E-003;10129.920;17.60485;0000
2457266.79609;USNO 1511-0378798        ;V     ;359.680200; 61.173795;359.679628; 61.173878; 985.153; 609.836;14.220;2649.914;53.27213;0.4940;0.0015106;8.19948838;5.87359709;20.429140;1.80931E-001;9992.7586;17.37007;0001
2457266.79609;USNO 1513-0378161        ;V     ;359.691382; 61.370259;359.691217; 61.369655; 367.161; 620.944;14.220;2637.519;53.27213;0.4940;0.0009124;10.8491727;5.88513653;174.04917;2.70475E-001;6842.1140;11.95043;0000
2457266.79609;USNO 1512-0377015        ;V     ;359.572881; 61.283973;359.566180; 61.280244; 651.041; 434.281;14.240;2680.269;53.27213;0.4940;0.0518686;7.11656514;5.55420326;14.735411;1.56842E-002;309227.77;389.5319;0001
2457266.79609;USNO 1511-0378271        ;V     ;359.518712; 61.163125;359.518562; 61.163163;1021.086; 364.987;14.240;2640.057;53.27213;0.4940;0.0014299;6.66926904;6.28497498;59.179403;1.71819E-001;8919.4584;15.52959;0000
2457266.79609;USNO 1513-0377119        ;V     ;359.317550; 61.333462;359.317568; 61.333553; 485.161;  56.386;14.240;2630.822;53.27213;0.4940;0.0025165;6.89564744;6.05491745; 2.507236;1.02834E-001;16219.448;27.93217;0001
2457266.79609;USNO 1513-0377700        ;V     ;359.529053; 61.316259;359.529016; 61.316395; 537.402; 376.992;14.240;2633.065;53.27213;0.4940;0.0015811;7.36066131;5.08024513;62.221049;1.68413E-001;9317.0032;16.21199;0001
2457266.79609;USNO 1511-0378790        ;V     ;359.678085; 61.151897;359.677237; 61.151758;1054.995; 606.920;14.250;2647.418;53.27213;0.4940;0.0017794;8.10040514;6.14529371;29.331292;1.44187E-001;12089.857;20.94912;0001
2457266.79609;USNO 1514-0371995        ;V     ;359.331018; 61.433671;359.331261; 61.433887; 168.428;  75.519;14.250;2606.198;53.27213;0.4940;0.0005259;12.5114673;8.23288600;73.350217;4.67197E-001;4492.3140; 7.87455;0009
2457266.79609;USNO 1514-0372395        ;V     ;359.465295; 61.445394;359.465502; 61.445450; 130.807; 277.873;14.250;2626.501;53.27213;0.4940;0.0018977;8.80559442;6.45576520;16.450806;1.35025E-001;13706.198;23.69247;0001
2457266.79609;USNO 1511-0377924        ;V     ;359.402573; 61.110414;359.402161; 61.110533;1188.334; 188.800;14.260;2640.401;53.27213;0.4940;0.0024033;7.42685898;5.59787098; 0.238695;1.08284E-001;14221.381;24.56411;0000
2457266.79609;USNO 1514-0372088        ;V     ;359.356734; 61.465412;359.356874; 61.465434;  68.685; 113.635;14.260;2603.674;53.27213;0.4940;0.0026201;8.41143499;6.49315274;26.052162;1.02876E-001;19498.805;33.41758;0001
2457266.79609;USNO 1514-0372720        ;V     ;359.582400; 61.469698;359.581167; 61.470496;  50.463; 451.679;14.260;2621.466;53.27213;0.4940;0.0012909;8.76954123;7.12289546; 7.115993;1.91042E-001;10513.045;18.26012;0001
2457266.79609;USNO 1510-0375771        ;V     ;359.584964; 61.056503;359.584289; 61.056621;1356.519; 468.050;14.270;2647.294;53.27213;0.4940;0.0074989;7.17914965;6.20901075;37.457533;4.45468E-002;48043.106;79.08886;0001
2457266.79609;USNO 1512-0376780        ;V     ;359.498671; 61.202430;359.498915; 61.202538; 897.046; 334.129;14.280;2645.181;53.27213;0.4940;0.0009686;9.94574584;5.85129688;75.009009;2.57532E-001;7413.7239;12.93753;0000
2457266.79609;USNO 1511-0377919        ;V     ;359.401570; 61.193773;359.409669; 61.190734; 935.168; 198.665;14.280;2660.327;53.27213;0.4940;0.0236345;7.00067773;5.43690309;10.182014;2.28084E-002;137809.10;203.4605;0001
2457266.79609;USNO 1511-0378248        ;V     ;359.509239; 61.152128;359.507867; 61.150256;1061.938; 349.021;14.280;2648.651;53.27213;0.4940;0.0034768;14.8356174;5.71425157;13.738958;7.85928E-002;28485.325;48.18710;0001
2457266.79609;USNO 1511-0378806        ;V     ;359.682704; 61.129612;359.682202; 61.129645;1124.701; 615.209;14.280;2648.276;53.27213;0.4940;0.0026429;7.65751296;6.27748896;19.718591;9.60524E-002;17364.296;29.85312;0002
2457266.79609;USNO 1514-0372912        ;V     ;359.646573; 61.457128;359.646945; 61.456964;  92.286; 551.264;14.290;2620.884;53.27213;0.4940;0.0014361;8.41889413;6.56263688;36.960072;1.67808E-001;9522.7839;16.56490;0000
2457266.79609;USNO 1514-0373455        ;V     ;359.825214; 61.410287;359.825326; 61.410170; 237.062; 822.151;14.290;2629.757;53.27213;0.4940;0.0030483;6.85073817;6.03349684; 5.931289;8.39888E-002;18911.236;32.43859;0000
2457266.79609;USNO 1512-0377147        ;V     ;359.611712; 61.204331;359.616683; 61.200983; 900.516; 513.238;14.310;2729.745;53.27213;0.4940;0.0203621;6.23379629;5.04984278;16.896153;9.41181E-002;121841.27;183.1004;0001
2457266.79609;USNO 1512-0377220        ;V     ;359.629789; 61.216467;359.630117; 61.213903; 859.559; 533.272;14.310;2736.892;53.27213;0.4940;0.0126782;7.08383430;6.65938984; 5.040343;4.59436E-002;86226.441;135.1273;0001
2457266.79609;USNO 1512-0377374        ;V     ;359.670471; 61.217272;359.670006; 61.217420; 847.891; 593.787;14.310;2638.758;53.27213;0.4940;0.0021228;6.29626612;4.75255793;33.025081;1.16947E-001;10337.495;17.95996;0000
2457266.79609;USNO 1511-0378493        ;V     ;359.589021; 61.194529;359.589428; 61.194990; 919.790; 471.966;14.310;2652.115;53.27213;0.4940;0.0016580;12.8434999;5.23615263;34.912972;1.81401E-001;11351.709;19.69190;0001
2457266.79609;USNO 1511-0379120        ;V     ;359.775138; 61.197578;359.774535; 61.197709; 908.419; 753.377;14.310;2647.021;53.27213;0.4940;0.0026476;7.34985070;5.22127313;19.740753;9.83476E-002;14614.242;25.22791;0001
2457266.79609;USNO 1512-0376695        ;V     ;359.469595; 61.248350;359.469020; 61.249576; 748.915; 287.611;14.320;2650.007;53.27213;0.4940;0.0017969;16.9232445;5.77296761;164.29435;1.40882E-001;16276.326;28.02776;0001
2457266.79609;USNO 1511-0378735        ;V     ;359.660484; 61.165450;359.660067; 61.165399;1012.200; 580.339;14.320;2652.190;53.27213;0.4940;0.0010664;8.97455238;4.83513325;23.970512;2.73717E-001;7188.0243;12.54798;0001
2457266.79609;USNO 1512-0377820        ;V     ;359.810406; 61.291723;359.810173; 61.291675; 611.265; 803.896;14.330;2640.315;53.27213;0.4940;0.0018554;7.20080261;5.19022523;23.213406;1.65114E-001;13441.625;23.24432;0000
2457266.79609;USNO 1510-0376046        ;V     ;359.693237; 61.099162;359.692654; 61.098968;1221.350; 632.162;14.330;2654.006;53.27213;0.4940;0.0033368;8.34939913;6.25417928;21.594303;7.44169E-002;23689.113;40.35148;0001
2457266.79609;USNO 1512-0377403        ;V     ;359.681028; 61.247770;359.673963; 61.246200; 757.011; 598.863;14.340;2656.911;53.27213;0.4940;0.0132058;6.56865044;5.39399680;24.409119;6.51093E-002;81399.597;128.3259;0001
2457266.79609;USNO 1513-0377233        ;V     ;359.351748; 61.316962;359.352106; 61.317712; 534.911; 108.953;14.340;2665.107;53.27213;0.4940;0.0058774;7.12476748;5.18963210;11.821497;4.66438E-002;32625.906;54.86740;0001
2457266.79609;USNO 1514-0372625        ;V     ;359.551703; 61.463803;359.552834; 61.463275;  73.596; 409.160;14.340;2627.669;53.27213;0.4940;0.0028442;7.68436326;6.25432589;25.569520;9.35258E-002;19644.270;33.65969;0001
2457266.79609;USNO 1511-0378978        ;V     ;359.733728; 61.189992;359.732709; 61.189880; 933.827; 690.050;14.350;2644.110;53.27213;0.4940;0.0049121;7.90030724;6.03196653;16.195421;5.48149E-002;32677.596;54.95031;0001
2457266.79609;USNO 1513-0378764        ;V     ;359.917217; 61.367491;359.917326; 61.367253; 370.711; 963.005;14.350;2632.120;53.27213;0.4940;0.0019401;8.38291992;6.34350039;168.71363;1.43776E-001;14519.788;25.06838;0000
2457266.79609;USNO 1510-0376006        ;V     ;359.680698; 61.024073;359.680044; 61.024177;1457.565; 615.381;14.350;2617.411;53.27213;0.4940;0.0019093;7.51194504;5.94057550;34.457302;1.26577E-001;11640.963;20.18489;0000
2457266.79609;USNO 1512-0376753        ;V     ;359.489865; 61.290856;359.489631; 61.290850; 618.450; 317.928;14.360;2639.130;53.27213;0.4940;0.0022346;6.53172528;5.01955543;25.398622;1.10248E-001;12389.539;21.45875;0000
2457266.79609;USNO 1511-0378486        ;V     ;359.587609; 61.171020;359.587090; 61.171198; 994.903; 469.085;14.360;2651.125;53.27213;0.4940;0.0013827;6.54338107;6.46203754;137.19599;1.84885E-001;9312.1719;16.20370;0001
2457266.79609;USNO 1510-0375970        ;V     ;359.666645; 61.062889;359.671869; 61.066807;1323.159; 601.498;14.360;2663.938;53.27213;0.4940;0.0089028;7.36277463;6.11434020;35.311755;3.85344E-002;57900.984;94.06873;0001
2457266.79609;USNO 1512-0376758        ;V     ;359.491367; 61.210589;359.490270; 61.208465; 878.431; 320.845;14.380;2651.243;53.27213;0.4940;0.0018706;19.5966184;3.89574962;14.325449;1.51895E-001;11592.741;20.10273;0003
2457266.79609;USNO 1511-0379150        ;V     ;359.785925; 61.104159;359.784679; 61.105213;1200.130; 772.304;14.380;2649.905;53.27213;0.4940;0.0016839;18.8142918;7.80110575;159.68158;2.14726E-001;17428.248;29.96024;0002
2457266.79609;USNO 1510-0376170        ;V     ;359.733002; 61.051096;359.727362; 61.052348;1367.925; 686.743;14.380;2633.073;53.27213;0.4940;0.0016639;0.22437131;0.16492935;178.44267;1.97959E-001;1081.8473; 1.90638;0008
2457266.79609;USNO 1512-0376738        ;V     ;359.484567; 61.218814;359.484630; 61.218991; 845.273; 312.025;14.390;2643.377;53.27213;0.4940;0.0017066;7.28511028;5.16805283;10.967812;1.43045E-001;9230.0581;16.06281;0000
2457266.79609;USNO 1512-0377785        ;V     ;359.798308; 61.226428;359.797868; 61.226512; 817.120; 787.749;14.390;2653.761;53.27213;0.4940;0.0022934;5.65399384;4.25468644;32.634966;1.25961E-001;11188.676;19.41385;0000
2457266.79609;USNO 1511-0379083        ;V     ;359.761978; 61.117870;359.759842; 61.117895;1160.539; 733.959;14.390;2643.450;53.27213;0.4940;0.0023421;7.31062470;5.80784891;47.304146;1.00879E-001;13797.948;23.84780;0001
2457266.79609;USNO 1513-0378592        ;V     ;359.865759; 61.327781;359.865534; 61.327774; 496.320; 886.322;14.390;2648.072;53.27213;0.4940;0.0033448;7.18125794;5.67796365;16.126049;7.48472E-002;19120.190;32.78693;0000
2457266.79609;USNO 1513-0378618        ;V     ;359.876081; 61.378920;359.879832; 61.378514; 335.926; 905.820;14.390;2635.555;53.27213;0.4940;0.0029022;6.93550100;6.12301627;16.698303;9.47455E-002;19421.393;33.28869;0001
2457266.79609;USNO 1510-0375256        ;V     ;359.381727; 61.056703;359.381180; 61.056720;1358.337; 157.793;14.390;2628.630;53.27213;0.4940;0.0039763;7.68817873;6.31640953;157.92302;7.07677E-002;27345.445;46.33446;0001
2457266.79609;USNO 1514-0372874        ;V     ;359.635745; 61.451089;359.636476; 61.451144; 110.798; 535.654;14.390;2620.219;53.27213;0.4940;0.0013674;7.51053819;5.14940465;34.816950;1.91807E-001;7926.2401;13.82113;0000
2457266.79609;USNO 1511-0377862        ;V     ;359.379864; 61.129442;359.379536; 61.129615;1128.302; 153.948;14.400;2643.154;53.27213;0.4940;0.0028962;6.55601347;5.31059209; 1.909529;9.44758E-002;17470.593;30.03116;0000
2457266.79609;USNO 1511-0378053        ;V     ;359.445506; 61.188325;359.445301; 61.188475; 941.971; 252.911;14.400;2642.346;53.27213;0.4940;0.0032968;6.95536231;4.99447220;11.525854;7.03639E-002;17891.357;30.73533;0000
2457266.79609;USNO 1513-0378034        ;V     ;359.650098; 61.386137;359.650117; 61.386101; 315.869; 558.270;14.400;2642.284;53.27213;0.4940;0.0068006;7.47996477;5.95192488;10.018345;4.04785E-002;43970.733;72.78766;0001
2457266.79609;USNO 1510-0375712        ;V     ;359.566169; 61.093563;359.565829; 61.093757;1239.558; 438.839;14.400;2646.522;53.27213;0.4940;0.0019093;5.49333493;4.23929442;79.549572;1.26607E-001;7280.1644;12.70704;0000
2457266.79609;USNO 1514-0372687        ;V     ;359.574050; 61.454356;359.571915; 61.454881;  99.855; 438.163;14.400;2628.012;53.27213;0.4940;0.0017145;6.08025489;5.69156621;15.474745;1.57805E-001;11631.252;20.16835;0003
2457266.79609;USNO 1510-0375376        ;V     ;359.430889; 61.018756;359.430523; 61.018681;1477.953; 233.956;14.410;2608.309;53.27213;0.4940;0.0044074;7.31198378;6.67937607;36.801063;7.00044E-002;30713.074;51.79084;0001
2457266.79609;USNO 1513-0378781        ;V     ;359.923792; 61.332216;359.923654; 61.330289; 487.225; 974.223;14.420;2635.941;53.27213;0.4940;0.0026344;8.49879792;6.06853253; 3.787144;1.05302E-001;18252.823;31.33958;0001
2457266.79609;USNO 1510-0376616        ;V     ;359.890834; 61.080600;359.890051; 61.080550;1275.985; 934.067;14.420;2622.190;53.27213;0.4940;0.0009375;8.98799991;5.70453557;18.158439;2.59948E-001;6211.2947;10.85910;0000
2457266.79609;USNO 1512-0377358        ;V     ;359.666537; 61.261609;359.666343; 61.261605; 708.508; 586.799;14.430;2638.828;53.27213;0.4940;0.0019706;6.74805300;5.08403015;21.995953;1.34549E-001;10804.650;18.75836;0000
2457266.79609;USNO 1511-0379111        ;V     ;359.771711; 61.148031;359.771676; 61.148109;1064.991; 750.876;14.440;2656.207;53.27213;0.4940;0.0042544;7.62839719;5.95720468;26.308219;6.58917E-002;27040.033;45.83706;0001
2457266.79609;USNO 1514-0373060        ;V     ;359.696945; 61.407978;359.697126; 61.407943; 246.244; 628.593;14.450;2639.528;53.27213;0.4940;0.0016605;7.32821631;5.27337203;20.657073;1.53438E-001;9417.9997;16.38522;0000
2457266.79609;USNO 1513-0378707        ;V     ;359.899425; 61.390123;359.899415; 61.390008; 299.266; 934.928;14.460;2622.711;53.27213;0.4940;0.0023934;7.02328894;5.59240574;169.04799;1.06533E-001;14733.685;25.42957;0000
2457266.79609;USNO 1510-0375383        ;V     ;359.435656; 61.029906;359.439379; 61.032424;1434.500; 247.209;14.460;2612.350;53.27213;0.4940;0.0038955;0.82341144;0.42369126;89.451381;6.35868E-002;132.81137; 0.23438;0008
2457266.79609;USNO 1510-0376127        ;V     ;359.723920; 61.028995;359.723164; 61.029049;1441.518; 681.144;14.460;2617.013;53.27213;0.4940;0.0013543;7.90006778;6.73925393;76.293459;1.84289E-001;9651.1932;16.78500;0001
2457266.79609;USNO 1512-0377848        ;V     ;359.817348; 61.205475;359.816856; 61.205554; 882.913; 817.422;14.470;2638.871;53.27213;0.4940;0.0003886;8.56716293;6.26863017;31.950832;6.20478E-001;3502.6924; 6.14920;0008
2457266.79609;USNO 1513-0378206        ;V     ;359.713263; 61.389876;359.713235; 61.389745; 303.422; 653.552;14.470;2633.127;53.27213;0.4940;0.0044804;7.40518307;6.12366380;13.948278;5.70158E-002;29940.182;50.54310;0000
2457266.79609;USNO 1510-0375660        ;V     ;359.548865; 61.041550;359.539692; 61.038159;1415.329; 400.408;14.470;3011.930;53.27213;0.4940;0.3573126;9.27323957;7.36425729;141.26280;9.23781E-003;3094994.6;1674.571;0001
2457266.79609;USNO 1512-0376988        ;V     ;359.565656; 61.204184;359.565562; 61.204135; 891.232; 435.420;14.490;2662.905;53.27213;0.4940;0.0035740;6.83788767;5.30253099; 9.447490;9.25975E-002;20704.164;35.42071;0000
2457266.79609;USNO 1511-0379344        ;V     ;359.867428; 61.179792;359.861015; 61.182844; 953.751; 885.500;14.490;2636.806;53.27213;0.4940;0.0186077;0.66692975;0.38412028;177.09693;1.32979E-002;2338.0831; 4.11204;0008
2457266.79609;USNO 1512-0376708        ;V     ;359.473675; 61.216250;359.473807; 61.216432; 853.464; 295.636;14.500;2642.214;53.27213;0.4940;0.0014784;6.09290358;4.19732421;51.223416;1.60307E-001;7201.7270;12.57164;0000
2457266.79609;USNO 1512-0376913        ;V     ;359.539131; 61.243189;359.539001; 61.243231; 768.173; 394.022;14.500;2671.110;53.27213;0.4940;0.0020100;5.41719364;4.58980286;37.593958;1.69769E-001;8833.6006;15.38211;0003
2457266.79609;USNO 1513-0378635        ;V     ;359.879369; 61.351913;359.886928; 61.346663; 436.294; 917.911;14.500;2658.284;53.27213;0.4940;0.0292711;7.48696914;5.96012346; 8.856320;1.88860E-002;190950.51;266.8844;0001
