0315;0220
Bounds;294.624621;28.319979;294.962372;28.777930
Aperture;14;1;3
Background photometric window
DATE_OBS     ;NAME                     ;FILTER;CATRA     ;CATDEC    ;IMGRA     ;IMGDEC    ;IMGX    ;IMGY    ;R2mag ;BKGROUND;BGSTDDEV;BGRJCT;PSF_A    ;PSF_SIGMAX;PSF_SIGMAY;PSF_THETA;PSF_MAD     ;FLUX14   ;SNR14   ;FLAG
2457266.64763;3UCAC238-196387          ;V     ;294.640423; 28.677967;294.638595; 28.677546;1167.211;  78.048;12.622;555.1104;26.00155;0.5411;0.0015964;3.77855510;0.67431346;179.46367;6.81695E-002;51.157091; 0.15854;0008
2457266.64763;3UCAC238-198368          ;V     ;294.913109; 28.637978;294.909943; 28.635446;1042.661; 829.917;12.654;557.7581;26.00155;0.5411;0.0033558;3.71732557;2.51276291;69.350655;3.84750E-002;4979.5711;15.07894;0000
2457266.64763;3UCAC237-203361          ;V     ;294.722680; 28.402447;294.719626; 28.402976; 304.044; 311.099;12.669;564.4667;26.00155;0.5411;0.0013662;4.33460079;3.66195015;96.936644;9.06152E-002;3180.8013; 9.71241;0008
2457266.64763;3UCAC237-204685          ;V     ;294.910612; 28.394189;294.910169; 28.395011; 284.852; 839.625;12.680;563.9813;26.00155;0.5411;0.0013292;3.97915295;3.52926348;50.248748;9.90540E-002;3371.2824;10.28491;0002
2457266.64763;3UCAC238-198341          ;V     ;294.909502; 28.567051;294.906211; 28.572614; 844.498; 821.960;12.682;558.4719;26.00155;0.5411;0.0012667;3.86104857;2.88650948;78.478904;1.00456E-001;2657.8258; 8.13539;000c
2457266.64763;3UCAC238-196840          ;V     ;294.699026; 28.611105;294.697577; 28.609499; 954.358; 243.328;12.694;557.7038;26.00155;0.5411;0.0009350;3.84451297;1.66698396;67.381392;1.35841E-001;1040.7178; 3.20996;0009
2457266.64763;3UCAC238-197647          ;V     ;294.810368; 28.656868;294.810856; 28.656119;1104.648; 555.106;12.698;558.1062;26.00155;0.5411;0.0004684;3.19859622;1.81699715;76.955640;2.38785E-001; 0.000000; 0.00000;0008
2457266.64763;3UCAC237-204822          ;V     ;294.933517; 28.396006;294.937148; 28.397036; 292.138; 914.343;12.703;563.1010;26.00155;0.5411;0.0013263;3.70172182;3.26258589;98.856812;1.10036E-001;3126.3561; 9.54859;0008
2457266.64763;3UCAC238-197537          ;V     ;294.794733; 28.685857;294.795043; 28.685874;1197.946; 510.342;12.712;558.1193;26.00155;0.5411;0.0049655;3.78477910;2.41228343;82.289442;3.01480E-002;7559.9233;22.62654;0000
2457266.64763;3UCAC238-197025          ;V     ;294.724852; 28.663905;294.727671; 28.664248;1127.783; 324.785;12.728;557.7668;26.00155;0.5411;0.0021966;3.64324425;2.54582180;89.183906;5.48578E-002;3400.2624;10.37192;0000
2457266.64763;3UCAC238-197048          ;V     ;294.727359; 28.528351;294.727910; 28.527294; 696.123; 329.963;12.778;558.9459;26.00155;0.5411;0.0013016;3.69527221;3.11539418;102.08213;9.60107E-002;2158.6894; 6.62308;0008
2457266.64763;3UCAC237-203458          ;V     ;294.736949; 28.426312;294.739060; 28.424218; 371.561; 364.268;12.783;562.8676;26.00155;0.5411;0.0014169;6.32118713;3.61189053;81.147960;9.13671E-002;5486.6924;16.57609;0000
2457266.64763;3UCAC238-197185          ;V     ;294.744528; 28.629400;294.744174; 28.630419;1021.637; 371.552;12.796;557.7887;26.00155;0.5411;0.0007989;5.02753256;3.12867364;61.289088;1.48867E-001;1173.7136; 3.61788;0008
2457266.64763;3UCAC237-203648          ;V     ;294.765889; 28.375863;294.764294; 28.375546; 218.899; 435.859;12.806;567.7300;26.00155;0.5411;0.0002441;2.99413510;2.32448130; 0.119628;4.76877E-001;605.02942; 1.87002;0008
2457266.64763;3UCAC238-197106          ;V     ;294.734427; 28.592524;294.736953; 28.588098; 888.034; 352.982;12.810;557.9809;26.00155;0.5411;0.0368868;1.41012963;0.27862950;70.113688;3.32848E-003; 0.000000; 0.00000;0008
2457266.64763;3UCAC238-198031          ;V     ;294.866223; 28.616733;294.866746; 28.619182; 989.987; 711.026;12.810;558.2187;26.00155;0.5411;0.0392365;1.33870616;0.29057643;71.407448;3.14370E-003; 0.000000; 0.00000;0008
2457266.64763;3UCAC238-196812          ;V     ;294.694000; 28.675363;294.693289; 28.676380;1165.041; 229.318;12.820;557.4147;26.00155;0.5411;0.0024575;3.69476943;2.39130524;75.214226;4.65312E-002;3289.1909;10.03830;0001
2457266.64763;3UCAC237-204876          ;V     ;294.941192; 28.489900;294.939873; 28.491518; 590.025; 918.254;12.841;559.3050;26.00155;0.5411;0.0026274;1.68156148;0.63053080;90.574915;3.94906E-002; 0.000000; 0.00000;0008
