0315;0220
Bounds;297.851805;55.123320;298.369773;55.578502
Aperture;12;1;3
Background photometric window
DATE_OBS     ;NAME                     ;FILTER;CATRA     ;CATDEC    ;IMGRA     ;IMGDEC    ;IMGX    ;IMGY    ;R1mag ;BKGROUND;BGSTDDEV;BGRJCT;PSF_A    ;PSF_SIGMAX;PSF_SIGMAY;PSF_THETA;PSF_MAD     ;FLUX12   ;SNR12   ;FLAG
2457266.63581;USNO 1453-0297807        ;I     ;298.069653; 55.330820;298.069674; 55.330781; 826.350; 438.266;14.020;416.7209;23.01716;0.1644;0.0015926;4.74860221;3.82916145;41.128131;7.18341E-002;4826.2410;18.96745;0000
2457266.63581;USNO 1453-0297873        ;I     ;298.112928; 55.331103;298.108907; 55.328205; 833.829; 508.783;14.030;442.7218;23.01716;0.1644;0.3323014;4.35792130;3.73666990;60.150915;3.53747E-003;908256.58;923.0638;0005
2457266.63581;USNO 1452-0296222        ;I     ;298.201240; 55.217773;298.201152; 55.217794;1180.673; 678.281;14.030;413.5038;23.01716;0.1644;0.0014281;4.52660495;3.20246821;76.351621;7.88095E-002;3497.5257;13.88877;0000
2457266.63581;USNO 1454-0300566        ;I     ;298.309973; 55.434807;298.309833; 55.434426; 494.568; 865.284;14.080;415.8733;23.01716;0.1644;0.0008254;4.37619954;3.72949249;46.443329;1.26642E-001;2433.0539; 9.74385;0008
2457266.63581;USNO 1453-0297933        ;I     ;298.160017; 55.381207;298.159966; 55.381117; 665.896; 598.700;14.100;414.8981;23.01716;0.1644;0.0013614;4.34628470;4.00865883;163.18138;7.53354E-002;3784.3511;14.99389;0000
2457266.63581;USNO 1452-0296033        ;I     ;298.081420; 55.206475;298.081323; 55.206346;1218.971; 462.873;14.100;413.3194;23.01716;0.1644;0.0017016;4.14070116;3.46025790;60.257023;5.60044E-002;3825.5384;15.15218;0000
2457266.63581;USNO 1454-0300298        ;I     ;298.137214; 55.449359;298.136867; 55.448813; 452.618; 555.102;14.100;418.1522;23.01716;0.1644;0.0005520;4.85027429;3.17278685;72.866107;2.06390E-001;1804.7877; 7.26447;000b
2457266.63581;USNO 1454-0300667        ;I     ;298.366187; 55.483370;298.366201; 55.483279; 339.061; 964.134;14.120;420.5263;23.01716;0.1644;0.0013136;4.07297546;3.69534876;48.586540;8.37412E-002;3934.8097;15.57164;0000
2457266.63581;USNO 1453-0297691        ;I     ;297.996481; 55.386109;297.996397; 55.386022; 653.080; 305.282;14.130;416.1801;23.01716;0.1644;0.0014919;3.93720571;3.57450767;152.00068;8.20658E-002;3891.8690;15.40689;0000
2457266.63581;USNO 1454-0300474        ;I     ;298.250499; 55.425879;298.250440; 55.425727; 523.302; 759.258;14.130;413.6282;23.01716;0.1644;0.0014135;4.20651604;3.64153473;29.639796;7.35815E-002;3787.6102;15.00642;0000
2457266.63581;USNO 1452-0296238        ;I     ;298.210604; 55.299934;298.207735; 55.297238; 929.764; 687.321;14.140;412.9862;23.01716;0.1644;0.0062464;4.08456482;3.39385306;58.212972;2.18211E-002;15184.787;55.40912;0005
2457266.63581;USNO 1453-0298196        ;I     ;298.323384; 55.321556;298.323212; 55.321554; 850.562; 893.824;14.160;412.7573;23.01716;0.1644;0.0011370;4.05958101;3.34037119;46.713861;9.30457E-002;2833.5559;11.31150;0000
2457266.63581;USNO 1452-0295724        ;I     ;297.890194; 55.216687;297.890251; 55.216635;1189.166; 118.533;14.160;410.8744;23.01716;0.1644;0.0012898;4.49353203;3.84757141;83.549304;8.07668E-002;4147.7357;16.38698;0000
2457266.63581;USNO 1453-0297799        ;I     ;298.063459; 55.339798;298.063436; 55.339635; 798.500; 426.811;14.170;415.5032;23.01716;0.1644;0.0014273;4.68098958;3.49475544;64.956242;7.16141E-002;3682.9508;14.60376;0000
2457266.63581;USNO 1452-0296064        ;I     ;298.103125; 55.206634;298.103079; 55.206591;1217.832; 502.047;14.190;414.1395;23.01716;0.1644;0.0014262;4.30895001;3.43307590;74.554516;6.99643E-002;3648.2781;14.47022;0000
2457266.63581;USNO 1452-0296180        ;I     ;298.179125; 55.298639;298.179185; 55.298644; 925.877; 635.973;14.200;413.7681;23.01716;0.1644;0.0012414;4.01206450;2.95843376;62.862443;8.95133E-002;3386.9806;13.46153;0001
2457266.63581;USNO 1453-0297775        ;I     ;298.049980; 55.327283;298.049944; 55.327189; 838.003; 402.946;14.210;413.3420;23.01716;0.1644;0.0014328;4.51091072;3.44792138;70.401973;7.24799E-002;3653.6594;14.49095;0000
2457266.63581;USNO 1453-0297917        ;I     ;298.150541; 55.395671;298.149651; 55.393454; 627.138; 579.801;14.210;410.4738;23.01716;0.1644;0.0002191;4.49107061;2.90888552;103.71600;4.06180E-001;122.69168; 0.50072;0008
2457266.63581;USNO 1454-0300128        ;I     ;298.030439; 55.481299;298.030472; 55.481200; 352.128; 363.768;14.230;418.2313;23.01716;0.1644;0.0011738;4.98952901;4.05421761;59.782964;8.24013E-002;3790.9379;15.01921;0000
2457266.63581;USNO 1453-0297663        ;I     ;297.975488; 55.337971;297.975459; 55.337901; 805.279; 268.939;14.240;411.3167;23.01716;0.1644;0.0011309;4.56430065;3.98632790;75.949484;9.17706E-002;3610.0336;14.32284;0000
2457266.63581;USNO 1454-0300308        ;I     ;298.145214; 55.432112;298.148459; 55.431930; 505.702; 576.405;14.240;415.6525;23.01716;0.1644;0.0006058;0.40314690;0.01756109; 0.341157;2.33042E-001;1017.8615; 4.12338;000b
2457266.63581;USNO 1454-0299933        ;I     ;297.903087; 55.424742;297.903070; 55.424626; 532.429; 137.123;14.250;413.2906;23.01716;0.1644;0.0011523;4.75346920;4.02668080;66.801916;8.43874E-002;3591.0180;14.24953;0000
2457266.63581;USNO 1451-0297022        ;I     ;297.954200; 55.146006;297.954322; 55.146060;1411.165; 235.583;14.250;413.7699;23.01716;0.1644;0.0007128;2.50965311;1.96708482;13.550742;1.47149E-001;978.53493; 3.96534;0008
2457266.63581;USNO 1451-0297102        ;I     ;297.994456; 55.155631;297.994715; 55.155637;1380.377; 308.196;14.250;412.1728;23.01716;0.1644;0.0008479;5.64447727;3.60898548;68.646429;1.22155E-001;2692.8992;10.76207;0001
2457266.63581;USNO 1453-0297491        ;I     ;297.866089; 55.356909;297.865764; 55.357012; 746.297;  71.648;14.270;411.3432;23.01716;0.1644;0.0007185;4.42232574;3.54896165;17.856178;1.45173E-001;2106.5482; 8.45844;0009
2457266.63581;USNO 1452-0295695        ;I     ;297.872272; 55.246785;297.872179; 55.246681;1094.520;  85.385;14.270;411.4376;23.01716;0.1644;0.0012078;4.09824848;2.98174615;38.595343;9.11189E-002;2684.7999;10.73039;0000
2457266.63581;USNO 1453-0298021        ;I     ;298.222842; 55.371692;298.222763; 55.371579; 694.796; 711.642;14.280;414.2531;23.01716;0.1644;0.0010435;4.48112144;4.01190666;37.604652;1.00856E-001;3054.4045;12.17172;0000
2457266.63581;USNO 1454-0300132        ;I     ;298.032187; 55.400177;298.032136; 55.400148; 607.965; 368.968;14.280;415.4037;23.01716;0.1644;0.0013850;4.13923334;3.93521840;146.30575;8.49506E-002;3779.0310;14.97344;0000
2457266.63581;USNO 1454-0300473        ;I     ;298.250439; 55.444220;298.250355; 55.444171; 465.084; 758.417;14.280;417.6042;23.01716;0.1644;0.0011837;4.04014269;3.37370149;173.44294;9.44464E-002;2978.6301;11.87691;0000
2457266.63581;USNO 1453-0297909        ;I     ;298.142613; 55.398709;298.142055; 55.398467; 611.452; 566.022;14.300;412.7499;23.01716;0.1644;0.0008361;4.59922741;4.12461936;94.516668;1.18477E-001;3091.9779;12.31778;0000
2457266.63581;USNO 1452-0295692        ;I     ;297.869256; 55.272175;297.869475; 55.272201;1013.987;  80.008;14.300;409.0286;23.01716;0.1644;0.0013172;3.88113914;3.35584674;53.674595;7.58672E-002;3238.4318;12.88625;0000
2457266.63581;USNO 1453-0297555        ;I     ;297.908531; 55.312539;297.908300; 55.312506; 886.308; 148.938;14.310;411.7553;23.01716;0.1644;0.0012845;4.10872652;3.34858929;94.914024;8.35572E-002;3026.1108;12.06168;0000
2457266.63581;USNO 1454-0300630        ;I     ;298.342917; 55.413364;298.342797; 55.413213; 560.780; 925.189;14.310;416.0500;23.01716;0.1644;0.0012673;4.35214679;4.04820830;28.319435;8.41958E-002;3008.6249;11.99365;0000
2457266.63581;USNO 1455-0301394        ;I     ;298.100331; 55.557431;298.100350; 55.557237; 110.982; 486.428;14.320;431.2486;23.01716;0.1644;0.0016371;4.08745116;3.89408038;148.18308;6.86481E-002;4719.9145;18.56484;0000
2457266.63581;USNO 1455-0301593        ;I     ;298.230545; 55.570637;298.230401; 55.570443;  66.890; 718.097;14.320;434.8932;23.01716;0.1644;0.0009236;4.43039615;3.48825453;84.552566;1.23969E-001;2832.9847;11.30927;0000
2457266.63581;USNO 1455-0301693        ;I     ;298.286083; 55.547761;298.286233; 55.547671; 137.609; 818.613;14.320;428.4957;23.01716;0.1644;0.0008325;5.06970072;3.86919142;63.572346;1.33600E-001;2453.1235; 9.82264;0008
2457266.63581;USNO 1452-0296000        ;I     ;298.064587; 55.222366;298.062681; 55.221597;1171.130; 428.858;14.340;414.5949;23.01716;0.1644;0.0003425;4.42723146;3.87555244;160.93991;3.16404E-001;880.57310; 3.57124;000b
2457266.63581;USNO 1451-0297450        ;I     ;298.208444; 55.163079;298.208558; 55.163069;1353.277; 693.553;14.340;412.3821;23.01716;0.1644;0.0014107;4.14292365;2.60218985;62.569994;9.02956E-002;2899.0255;11.56682;0000
2457266.63581;USNO 1454-0300450        ;I     ;298.233664; 55.439962;298.233591; 55.439785; 479.273; 728.566;14.350;416.5160;23.01716;0.1644;0.0009374;4.53479657;3.72891378;85.880434;1.13893E-001;2830.5074;11.29960;0000
2457266.63581;USNO 1453-0298275        ;I     ;298.367737; 55.333882;298.367718; 55.333779; 810.937; 973.224;14.360;415.1803;23.01716;0.1644;0.0016986;4.26288318;3.67711787;42.134617;6.06981E-002;4064.9232;16.07019;0000
2457266.63581;USNO 1455-0301734        ;I     ;298.315912; 55.539895;298.316078; 55.539753; 161.949; 872.219;14.380;426.8598;23.01716;0.1644;0.0009484;4.73323476;4.26858633;23.835043;1.06944E-001;2910.6166;11.61200;0000
2457266.63581;USNO 1453-0297893        ;I     ;298.130704; 55.348564;298.130762; 55.348513; 769.344; 547.375;14.390;415.0052;23.01716;0.1644;0.0012139;4.04723868;3.16048766;40.322085;8.65571E-002;2616.6104;10.46356;0000
2457266.63581;USNO 1455-0301631        ;I     ;298.254617; 55.569964;298.254744; 55.569920;  68.045; 761.554;14.390;436.9054;23.01716;0.1644;0.0006099;4.96140270;4.07498900;30.027064;1.80328E-001;2163.7553; 8.68414;0008
2457266.63581;USNO 1454-0300532        ;I     ;298.286855; 55.402258;298.286789; 55.402247; 596.652; 825.274;14.400;414.6140;23.01716;0.1644;0.0014643;4.87373073;4.34468616;72.732818;7.50084E-002;4914.4956;19.30115;0000
2457266.63581;USNO 1455-0301202        ;I     ;297.980269; 55.575308;297.980414; 55.575127;  56.340; 271.880;14.400;437.2300;23.01716;0.1644;0.0007235;3.97989043;3.59266130;19.796187;2.03649E-001;2699.9152;10.78950;0002
2457266.63581;USNO 1451-0297144        ;I     ;298.025400; 55.188117;298.025326; 55.188080;1277.512; 362.518;14.420;413.7678;23.01716;0.1644;0.0015204;4.48225217;3.42539532;80.284457;7.30910E-002;3550.0367;14.09146;0000
2457266.63581;USNO 1451-0297569        ;I     ;298.284494; 55.174648;298.284103; 55.174604;1315.298; 829.306;14.450;412.5454;23.01716;0.1644;0.0004863;5.07243701;2.32305579;103.61246;2.09105E-001;949.64594; 3.84919;0008
2457266.63581;USNO 1451-0297442        ;I     ;298.203634; 55.140695;298.203570; 55.140662;1424.108; 685.349;14.460;412.7461;23.01716;0.1644;0.0010350;4.84446214;2.77109436;68.350343;1.08391E-001;2418.5824; 9.68702;0008
2457266.63581;USNO 1452-0295857        ;I     ;297.987831; 55.223081;297.987773; 55.222986;1167.869; 293.965;14.490;412.7718;23.01716;0.1644;0.0013428;3.67164610;2.72540608;61.547878;8.18908E-002;2771.7592;11.07026;0002
2457266.63581;USNO 1452-0295875        ;I     ;297.994750; 55.211095;297.994742; 55.210984;1205.659; 306.820;14.490;412.2059;23.01716;0.1644;0.0012081;4.02749161;3.46223694;88.459922;8.64652E-002;3002.2730;11.96894;0000
2457266.63581;USNO 1451-0297624        ;I     ;298.318569; 55.169034;298.318496; 55.169031;1332.127; 891.520;14.490;412.3952;23.01716;0.1644;0.0011409;4.96087685;3.08687460;67.863784;8.46868E-002;2771.1883;11.06803;0000
2457266.63581;USNO 1451-0297677        ;I     ;298.359337; 55.142421;298.359429; 55.142371;1415.336; 966.434;14.490;412.5633;23.01716;0.1644;0.0009714;4.93829620;3.91262452;50.116431;1.14076E-001;2583.3777;10.33341;0000
2457266.63581;USNO 1454-0300119        ;I     ;298.022848; 55.467800;298.022674; 55.467799; 394.549; 350.184;14.510;416.8892;23.01716;0.1644;0.0005474;5.17082609;4.79462910;92.187121;1.90470E-001;2353.5598; 9.43151;0009
2457266.63581;USNO 1453-0297653        ;I     ;297.970573; 55.393498;297.970658; 55.393398; 630.154; 258.952;14.530;414.1373;23.01716;0.1644;0.0007006;4.19371266;3.88247215;132.09541;1.47845E-001;1907.9983; 7.67349;0008
2457266.63581;USNO 1453-0298237        ;I     ;298.348350; 55.324739;298.348133; 55.324734; 839.949; 938.443;14.530;414.5782;23.01716;0.1644;0.0009604;4.15336667;3.38051281;83.621170;9.54254E-002;2258.9479; 9.05925;0008
2457266.63581;USNO 1455-0301782        ;I     ;298.358787; 55.535614;298.358698; 55.535408; 174.686; 948.516;14.530;424.9824;23.01716;0.1644;0.0006263;5.59319428;4.71002059;15.006896;1.67207E-001;2585.0052;10.33979;0000
2457266.63581;USNO 1452-0295717        ;I     ;297.884429; 55.263240;297.884581; 55.263144;1042.410; 107.358;14.540;411.9111;23.01716;0.1644;0.0009569;4.27885889;3.97094892;28.577897;1.08371E-001;2609.1796;10.43447;0000
2457266.63581;USNO 1455-0301429        ;I     ;298.124273; 55.560260;298.124274; 55.560185; 101.267; 529.041;14.540;433.4498;23.01716;0.1644;0.0006048;5.52288208;4.16112197;57.424145;1.67752E-001;2143.7426; 8.60521;0008
2457266.63581;USNO 1451-0296962        ;I     ;297.911578; 55.138737;297.911716; 55.138646;1435.110; 158.895;14.540;411.7728;23.01716;0.1644;0.0005096;6.03063607;3.41082638;108.50424;2.19667E-001;1406.3083; 5.67891;0008
2457266.63581;USNO 1452-0295747        ;I     ;297.899814; 55.270828;297.899571; 55.270716;1018.332; 134.155;14.550;411.1526;23.01716;0.1644;0.0002670;5.52890151;2.12449463;40.589798;3.52692E-001;109.92769; 0.44867;0008
2457266.63581;USNO 1454-0300342        ;I     ;298.166125; 55.487434;298.165803; 55.487206; 330.897; 605.612;14.550;419.1879;23.01716;0.1644;0.0006640;4.38829493;2.63666966;26.982187;1.72742E-001;1218.7768; 4.92917;0008
2457266.63581;USNO 1453-0297777        ;I     ;298.050967; 55.385682;298.051153; 55.385611; 653.559; 403.463;14.580;416.5868;23.01716;0.1644;0.0009081;4.36767434;3.37694029;41.648624;1.14406E-001;2057.1994; 8.26358;0008
2457266.63581;USNO 1452-0295722        ;I     ;297.889526; 55.277967;297.884991; 55.275322;1003.964; 107.841;14.590;411.4839;23.01716;0.1644;0.0023223;3.89235910;3.64135902;70.486158;4.70174E-002;5245.5866;20.54907;0005
2457266.63581;USNO 1453-0297887        ;I     ;298.123259; 55.365020;298.123211; 55.364937; 717.629; 533.307;14.610;414.4093;23.01716;0.1644;0.0013153;4.06341108;3.69177390;109.24561;8.53972E-002;3113.7660;12.40243;0000
2457266.63581;USNO 1454-0299984        ;I     ;297.933079; 55.448345;297.933124; 55.448167; 457.749; 190.413;14.610;414.9153;23.01716;0.1644;0.0007680;5.80502643;4.00498237;28.990541;1.28865E-001;2563.9435;10.25727;0000
2457266.63581;USNO 1453-0297930        ;I     ;298.157978; 55.321040;298.157755; 55.320673; 856.740; 596.738;14.620;413.7881;23.01716;0.1644;0.0006868;4.56552534;2.84624312;38.477398;1.39946E-001;1746.2887; 7.03234;0008
2457266.63581;USNO 1453-0297730        ;I     ;298.021137; 55.360088;298.021155; 55.360029; 734.774; 350.369;14.650;413.0317;23.01716;0.1644;0.0010004;4.00101981;3.79137970;69.222559;1.04285E-001;2515.7034;10.06817;0000
2457266.63581;USNO 1454-0299971        ;I     ;297.928064; 55.421668;297.928063; 55.421536; 541.881; 181.959;14.650;413.8587;23.01716;0.1644;0.0007179;4.85902919;3.59251587;87.320923;1.43605E-001;1893.2164; 7.61495;0008
2457266.63581;USNO 1454-0300145        ;I     ;298.039104; 55.405447;298.039282; 55.405369; 591.374; 381.631;14.650;415.5060;23.01716;0.1644;0.0010173;4.45274554;3.90720942;41.606427;9.98538E-002;2521.6922;10.09165;0000
2457266.63581;USNO 1452-0296289        ;I     ;298.242723; 55.255514;298.242892; 55.255296;1061.452; 752.043;14.660;414.4732;23.01716;0.1644;0.0009583;4.09638306;3.08711195;81.484819;1.06203E-001;1743.2656; 7.02034;000a
2457266.63581;USNO 1451-0297464        ;I     ;298.214003; 55.171009;298.214070; 55.170941;1328.317; 703.210;14.660;412.2429;23.01716;0.1644;0.0008086;4.21951050;3.62152637;84.748080;1.35945E-001;2284.1711; 9.15855;0008
2457266.63581;USNO 1452-0295879        ;I     ;297.998635; 55.201131;297.998576; 55.201046;1236.976; 313.982;14.670;412.4575;23.01716;0.1644;0.0010033;3.90623294;3.04105050;65.951720;1.15517E-001;2229.7731; 8.94435;0008
2457266.63581;USNO 1451-0296945        ;I     ;297.902759; 55.127150;297.902761; 55.127016;1471.932; 142.990;14.670;408.7569;23.01716;0.1644;0.0008343;3.34868712;2.66793352;27.801514;1.21946E-001;1734.5850; 6.98587;0008
2457266.63581;USNO 1455-0301667        ;I     ;298.272473; 55.556556;298.272542; 55.556445; 110.208; 793.831;14.690;430.7821;23.01716;0.1644;0.0007548;4.91650699;3.50852455;36.749125;1.47100E-001;2468.3382; 9.88236;0008
2457266.63581;USNO 1451-0297076        ;I     ;297.981859; 55.154895;297.981051; 55.151590;1393.345; 283.657;14.690;414.1839;23.01716;0.1644;0.0062230;4.77184305;3.65388121;62.082768;2.20873E-002;18982.350;67.57889;0005
2457266.63581;USNO 1451-0297655        ;I     ;298.346431; 55.140139;298.346331; 55.140065;1422.922; 942.904;14.690;412.5529;23.01716;0.1644;0.0005508;6.30894272;3.26431176;59.994803;1.93683E-001;1431.5525; 5.77966;0008
2457266.63581;USNO 1453-0298030        ;I     ;298.226748; 55.368141;298.226778; 55.368058; 705.829; 718.970;14.700;415.0763;23.01716;0.1644;0.0008741;4.01355920;3.53683802;102.68370;1.19251E-001;2536.2733;10.14882;0000
2457266.63581;USNO 1454-0300420        ;I     ;298.214589; 55.442609;298.210554; 55.443373; 468.409; 687.195;14.700;425.4695;23.01716;0.1644;0.1059883;4.45564238;3.93085076;56.036667;5.61433E-003;312311.40;511.8970;0001
2457266.63581;USNO 1455-0301391        ;I     ;298.098575; 55.574126;298.098805; 55.573972;  58.179; 483.160;14.700;439.2615;23.01716;0.1644;0.0005700;5.42374181;3.96577100;43.240339;1.84838E-001;1920.9873; 7.72492;0009
2457266.63581;USNO 1454-0300302        ;I     ;298.139456; 55.422129;298.138553; 55.421723; 538.103; 558.995;14.710;415.6296;23.01716;0.1644;0.0005163;3.88291529;2.70784661;132.29731;2.08032E-001;1252.5567; 5.06439;0009
2457266.63581;USNO 1454-0300488        ;I     ;298.259038; 55.404488;298.259000; 55.404384; 590.499; 775.394;14.710;415.3929;23.01716;0.1644;0.0011002;3.58427121;3.42468192;74.459946;1.00385E-001;1828.9878; 7.36044;0008
2457266.63581;USNO 1451-0297667        ;I     ;298.353188; 55.155054;298.353074; 55.154916;1375.885; 954.445;14.710;412.4689;23.01716;0.1644;0.0008004;5.15916586;2.94111973;56.695978;1.39558E-001;1953.2100; 7.85245;0008
2457266.63581;USNO 1454-0299972        ;I     ;297.928106; 55.465698;297.928046; 55.465562; 402.901; 180.928;14.730;415.0074;23.01716;0.1644;0.0005873;6.23876572;3.57927052;77.192137;1.79086E-001;1932.7685; 7.77156;0008
2457266.63581;USNO 1454-0300229        ;I     ;298.097248; 55.405062;298.097083; 55.405040; 591.486; 485.219;14.730;413.9150;23.01716;0.1644;0.0008442;3.98612829;3.79431262;32.734359;1.22791E-001;2506.6947;10.03284;0000
2457266.63581;USNO 1455-0301100        ;I     ;297.908389; 55.506820;297.908642; 55.506747; 273.121; 145.309;14.730;418.3917;23.01716;0.1644;0.0007352;4.51137070;4.23234926;110.40555;1.36501E-001;2377.8833; 9.52712;0008
2457266.63581;USNO 1451-0297334        ;I     ;298.136867; 55.187606;298.136868; 55.187570;1277.286; 563.513;14.730;412.4373;23.01716;0.1644;0.0011069;4.21310269;3.20380241;50.407091;1.07134E-001;2563.7706;10.25659;0000
2457266.63581;USNO 1453-0297942        ;I     ;298.166181; 55.362534;298.166016; 55.362494; 724.571; 610.171;14.750;413.3512;23.01716;0.1644;0.0008645;4.76227023;3.11350319;55.262410;1.20677E-001;2325.9977; 9.32312;0008
2457266.63581;USNO 1452-0295908        ;I     ;298.017298; 55.271370;298.017372; 55.271505;1014.280; 345.953;14.750;412.2416;23.01716;0.1644;0.0006969;4.99404843;3.60628095;77.629642;1.49220E-001;2000.1423; 8.03809;0008
2457266.63581;USNO 1452-0296160        ;I     ;298.158103; 55.245556;298.158027; 55.245528;1093.943; 599.716;14.770;412.5455;23.01716;0.1644;0.0010266;3.95801051;2.83429044;72.452127;1.02425E-001;2138.3747; 8.58403;0008
2457266.63581;USNO 1452-0295979        ;I     ;298.054556; 55.233248;298.054702; 55.233497;1133.690; 414.155;14.780;412.6925;23.01716;0.1644;0.0008424;3.76564948;2.51024657;38.917645;1.43209E-001;1763.2976; 7.09986;0009
2457266.63581;USNO 1452-0296285        ;I     ;298.240671; 55.258189;298.240700; 55.258131;1052.548; 747.996;14.780;414.4071;23.01716;0.1644;0.0007568;4.49898045;3.15630808;76.111083;1.53272E-001;1838.9772; 7.40004;000a
2457266.63581;USNO 1454-0300550        ;I     ;298.298313; 55.467892;298.298350; 55.467684; 389.837; 843.407;14.790;416.5008;23.01716;0.1644;0.0006585;4.97408391;3.87195447;49.144304;1.57628E-001;1959.8829; 7.87885;0008
2457266.63581;USNO 1453-0298242        ;I     ;298.350903; 55.389831;298.351276; 55.389698; 634.810; 941.364;14.810;414.7545;23.01716;0.1644;0.0003253;5.84551871;2.91342995;63.271884;3.11455E-001;809.78355; 3.28606;0008
2457266.63581;USNO 1452-0295839        ;I     ;297.976517; 55.268108;297.976508; 55.268052;1025.762; 272.562;14.810;411.9455;23.01716;0.1644;0.0009523;3.55543582;3.40342036;142.15018;9.94426E-002;2258.1173; 9.05598;0008
2457266.63581;USNO 1452-0295916        ;I     ;298.021092; 55.260337;298.021207; 55.260322;1049.523; 353.149;14.810;411.3290;23.01716;0.1644;0.0007404;3.54556856;3.04559981;127.79041;1.51985E-001;1265.5354; 5.11632;0008
2457266.63581;USNO 1454-0300182        ;I     ;298.065650; 55.491312;298.065466; 55.491073; 320.417; 426.072;14.810;416.1992;23.01716;0.1644;0.0007419;5.18542909;4.14851034; 1.953297;1.32345E-001;2211.7472; 8.87332;0008
2457266.63581;USNO 1451-0297188        ;I     ;298.051475; 55.179403;298.051400; 55.179331;1304.732; 409.746;14.820;413.3690;23.01716;0.1644;0.0007917;4.59522984;3.34687245;69.073365;1.37491E-001;1754.4759; 7.06484;0008
2457266.63581;USNO 1451-0297534        ;I     ;298.264584; 55.199348;298.264334; 55.199274;1237.845; 792.738;14.820;412.2534;23.01716;0.1644;0.0005140;6.87387739;2.77159185;87.010991;2.08702E-001;1650.3700; 6.65125;0008
2457266.63581;USNO 1453-0298148        ;I     ;298.297553; 55.310528;298.297387; 55.310528; 885.942; 847.885;14.830;413.6222;23.01716;0.1644;0.0007291;4.49213589;3.56531305;94.331884;1.54232E-001;1360.8561; 5.49740;0008
2457266.63581;USNO 1455-0301101        ;I     ;297.909222; 55.525779;297.909181; 55.525761; 213.093; 145.858;14.830;420.9212;23.01716;0.1644;0.0005654;5.43689584;4.23292349;81.405828;1.78188E-001;1621.1891; 6.53519;0008
2457266.63581;USNO 1455-0301282        ;I     ;298.026925; 55.542106;298.026825; 55.541998; 160.256; 355.592;14.830;424.9043;23.01716;0.1644;0.0005728;5.37783178;3.59767760;71.639344;2.00385E-001;2117.9525; 8.50345;0008
2457266.63581;USNO 1453-0298108        ;I     ;298.270195; 55.395712;298.270101; 55.395627; 617.905; 795.621;14.850;414.6061;23.01716;0.1644;0.0008915;3.80366376;3.41065743;12.992792;1.08364E-001;1887.9490; 7.59409;0008
2457266.63581;USNO 1452-0295995        ;I     ;298.063547; 55.221822;298.062681; 55.221597;1171.130; 428.858;14.850;414.5949;23.01716;0.1644;0.0003425;4.42723146;3.87555244;160.93991;3.16404E-001;880.57310; 3.57124;000b
2457266.63581;USNO 1454-0300564        ;I     ;298.307824; 55.467100;298.307783; 55.467031; 391.690; 860.310;14.850;417.6980;23.01716;0.1644;0.0009766;4.59744304;3.32469330;45.164716;1.18192E-001;2951.4402;11.77104;0000
2457266.63581;USNO 1455-0301549        ;I     ;298.198060; 55.505618;298.198113; 55.505568; 272.321; 662.748;14.850;419.9131;23.01716;0.1644;0.0004052;6.04464194;4.45519501;31.266080;2.62166E-001;1895.8235; 7.62528;0008
2457266.63581;USNO 1455-0301045        ;I     ;297.883284; 55.547695;297.883637; 55.547600; 144.447;  99.769;14.860;424.2345;23.01716;0.1644;0.0002826;9.09174743;5.31082689;110.71197;3.80145E-001;1709.2737; 6.88535;0008
2457266.63581;USNO 1452-0295798        ;I     ;297.944989; 55.224491;297.945002; 55.224430;1163.890; 216.932;14.870;412.7214;23.01716;0.1644;0.0006665;4.30113841;3.73417861;90.370414;1.73219E-001;1916.1038; 7.70559;0008
2457266.63581;USNO 1452-0296144        ;I     ;298.144174; 55.276646;298.144062; 55.276567; 996.218; 573.582;14.870;413.0351;23.01716;0.1644;0.0008180;4.46910933;3.15599479;71.231150;1.23602E-001;2404.3020; 9.63092;0008
2457266.63581;USNO 1452-0296114        ;I     ;298.129912; 55.249673;298.129134; 55.249989;1080.385; 547.590;14.890;413.0659;23.01716;0.1644;0.0003285;5.46250907;5.00261443;153.84051;3.33944E-001;1475.0346; 5.95310;0008
2457266.63581;USNO 1455-0301082        ;I     ;297.901164; 55.551412;297.898461; 55.551961; 130.508; 126.145;14.890;425.4584;23.01716;0.1644;0.0005344;1.42856612;0.35732086;90.001348;1.89750E-001;652.26335; 2.65029;000a
2457266.63581;USNO 1453-0297835        ;I     ;298.091509; 55.309687;298.091617; 55.309578; 892.923; 478.300;14.900;414.5894;23.01716;0.1644;0.0007181;4.07080158;3.06077773;33.640468;1.45235E-001;1314.6338; 5.31268;0008
2457266.63581;USNO 1452-0296304        ;I     ;298.248234; 55.259537;298.248030; 55.259498;1048.080; 761.129;14.900;413.7333;23.01716;0.1644;0.0007342;5.22044604;3.20911780;36.035349;1.35384E-001;1971.7007; 7.92561;0008
2457266.63581;USNO 1454-0299881        ;I     ;297.867637; 55.474848;297.867662; 55.474769; 374.538;  72.700;14.900;414.1906;23.01716;0.1644;0.0006439;4.40355885;3.78766799;165.00102;1.55837E-001;1580.9253; 6.37497;0008
2457266.63581;USNO 1455-0301694        ;I     ;298.287384; 55.513703;298.287526; 55.513605; 245.116; 822.251;14.900;422.2741;23.01716;0.1644;0.0006648;4.60272812;3.59045452;51.149586;1.50121E-001;1957.0578; 7.86768;0008
